Y,M,D,Q
2012,7,15,63.43205034
2012,7,16,62.01615636
2012,7,17,62.58251395
2012,7,18,58.05165321
2012,7,19,58.6180108
2012,7,20,61.16661997
2012,7,21,58.33483201
2012,7,22,59.46754719
2012,7,23,59.75072599
2012,7,24,60.31708358
2012,7,25,60.60026238
2012,7,26,60.88344117
2012,7,27,62.86569275
2012,7,28,63.14887154
2012,7,29,63.99840793
2012,7,30,63.99840793
2012,7,31,60.88344117
2012,8,1,62.01615636
2012,8,2,60.60026238
2012,8,3,60.60026238
2012,8,4,60.88344117
2012,8,5,60.60026238
2012,8,6,62.58251395
2012,8,7,63.99840793
2012,8,8,62.29933515
2012,8,9,61.44979877
2012,8,10,62.01615636
2012,8,11,62.58251395
2012,8,12,61.44979877
2012,8,13,59.46754719
2012,8,14,58.33483201
2012,8,15,62.29933515
2012,8,16,61.44979877
2012,8,17,61.16661997
2012,8,18,60.31708358
2012,8,19,60.88344117
2012,8,20,58.9011896
2012,8,21,58.33483201
2012,8,22,58.33483201
2012,8,23,60.03390479
2012,8,24,57.20211682
2012,8,25,58.05165321
2012,8,26,58.33483201
2012,8,27,59.46754719
2012,8,28,59.1843684
2012,8,29,58.6180108
2012,8,30,53.52079247
2012,8,31,52.95443488
2012,9,1,56.35258044
2012,9,2,55.78622284
2012,9,3,54.65350766
2012,9,4,55.50304405
2012,9,5,53.52079247
2012,9,6,50.12264692
2012,9,7,47.57403775
2012,9,8,43.8927134
2012,9,9,44.1758922
2012,9,10,44.1758922
2012,9,11,43.60953461
2012,9,12,43.8927134
2012,9,13,41.34410424
2012,9,14,40.49456785
2012,9,15,39.92821026
2012,9,16,39.64503146
2012,9,17,39.07867387
2012,9,18,38.51231628
2012,9,19,38.51231628
2012,9,20,38.79549507
2012,9,21,38.51231628
2012,9,22,38.22913748
2012,9,23,38.51231628
2012,9,24,38.51231628
2012,9,25,39.36185267
2012,9,26,39.36185267
2012,9,27,38.51231628
2012,9,28,38.22913748
2012,9,29,37.94595869
2012,9,30,38.22913748
2012,10,1,38.22913748
2012,10,2,37.94595869
2012,10,3,37.94595869
2012,10,4,37.94595869
2012,10,5,37.94595869
2012,10,6,37.66277989
2012,10,7,37.66277989
2012,10,8,37.94595869
2012,10,9,37.94595869
2012,10,10,37.66277989
2012,10,11,35.96370711
2012,10,12,32.28238276
2012,10,13,30.01695239
2012,10,14,30.86648878
2012,10,15,30.30013119
2012,10,16,30.86648878
2012,10,17,31.14966758
2012,10,18,29.7337736
2012,10,19,29.167416
2012,10,20,28.60105841
2012,10,21,27.94974718
2012,10,22,28.60105841
2012,10,23,29.4505948
2012,10,24,28.26124386
2012,10,25,28.60105841
2012,10,26,28.14797234
2012,10,27,28.31787962
2012,10,28,29.167416
2012,10,29,28.88423721
2012,10,30,28.60105841
2012,10,31,28.28956174
2012,11,1,27.80815778
2012,11,2,27.55329687
2012,11,3,27.35507171
2012,11,4,27.27011807
2012,11,5,27.32675383
2012,11,6,26.84563305
2012,11,7,26.6754426
2012,11,8,27.04357503
2012,11,9,28.31787962
2012,11,10,28.26124386
2012,11,11,26.05244925
2012,11,12,27.35507171
2012,11,13,27.38338959
2012,11,14,27.07189291
2012,11,15,26.73207836
2012,11,16,26.47721744
2012,11,17,26.64712472
2012,11,18,27.58161475
2012,11,19,27.6382505
2012,11,20,27.04357503
2012,11,21,26.59048896
2012,11,22,26.05244925
2012,11,23,24.24010495
2012,11,24,24.8630983
2012,11,25,25.99581349
2012,11,26,24.7215089
2012,11,27,25.76927045
2012,11,28,23.758701
2012,11,29,24.60823739
2012,11,30,24.97636982
2012,12,1,32.28238276
2012,12,2,33.41509795
2012,12,3,37.66277989
2012,12,4,32.56556156
2012,12,5,39.07867387
2012,12,6,36.8132435
2012,12,7,33.98145554
2012,12,8,31.43284637
2012,12,9,29.167416
2012,12,10,36.8132435
2012,12,11,34.83099193
2012,12,12,31.14966758
2012,12,13,30.86648878
2012,12,14,30.01695239
2012,12,15,29.7337736
2012,12,16,31.14966758
2012,12,17,35.96370711
2012,12,18,30.58330998
2012,12,19,29.167416
2012,12,20,31.43284637
2012,12,21,29.7337736
2012,12,22,35.68052832
2012,12,23,36.5300647
2012,12,24,36.24688591
2012,12,25,34.26463433
2012,12,26,34.54781313
2012,12,27,34.54781313
2012,12,28,30.86648878
2012,12,29,30.86648878
2012,12,30,31.14966758
2012,12,31,30.58330998
2013,1,1,30.01695239
2013,1,2,29.7337736
2013,1,3,30.58330998
2013,1,4,33.13191915
2013,1,5,33.41509795
2013,1,6,38.22913748
2013,1,7,37.37960109
2013,1,8,38.51231628
2013,1,9,38.22913748
2013,1,10,37.94595869
2013,1,11,34.54781313
2013,1,12,28.60105841
2013,1,13,28.31787962
2013,1,14,33.41509795
2013,1,15,36.8132435
2013,1,16,39.92821026
2013,1,17,40.77774665
2013,1,18,41.62728304
2013,1,19,41.62728304
2013,1,20,43.04317702
2013,1,21,42.47681942
2013,1,22,43.60953461
2013,1,23,43.04317702
2013,1,24,40.77774665
2013,1,25,39.64503146
2013,1,26,38.22913748
2013,1,27,37.0964223
2013,1,28,36.24688591
2013,1,29,34.83099193
2013,1,30,34.54781313
2013,1,31,33.98145554
2013,2,1,34.26463433
2013,2,2,32.56556156
2013,2,3,33.69827674
2013,2,4,32.56556156
2013,2,5,33.41509795
2013,2,6,32.84874035
2013,2,7,32.84874035
2013,2,8,33.13191915
2013,2,9,32.28238276
2013,2,10,33.13191915
2013,2,11,30.58330998
2013,2,12,33.98145554
2013,2,13,33.41509795
2013,2,14,32.84874035
2013,2,15,32.28238276
2013,2,16,32.84874035
2013,2,17,32.56556156
2013,2,18,32.56556156
2013,2,19,31.99920397
2013,2,20,33.98145554
2013,2,21,32.28238276
2013,2,22,32.56556156
2013,2,23,34.26463433
2013,2,24,31.71602517
2013,2,25,34.26463433
2013,2,26,32.56556156
2013,2,27,32.28238276
2013,2,28,32.28238276
2013,3,1,33.13191915
2013,3,2,32.28238276
2013,3,3,32.28238276
2013,3,4,31.14966758
2013,3,5,30.86648878
2013,3,6,31.99920397
2013,3,7,32.56556156
2013,3,8,31.71602517
2013,3,9,30.86648878
2013,3,10,31.43284637
2013,3,11,31.43284637
2013,3,12,30.86648878
2013,3,13,30.86648878
2013,3,14,31.43284637
2013,3,15,32.28238276
2013,3,16,31.71602517
2013,3,17,32.56556156
2013,3,18,31.43284637
2013,3,19,31.99920397
2013,3,20,32.56556156
2013,3,21,33.13191915
2013,3,22,31.99920397
2013,3,23,31.43284637
2013,3,24,31.43284637
2013,3,25,31.43284637
2013,3,26,31.43284637
2013,3,27,31.99920397
2013,3,28,31.99920397
2013,3,29,32.84874035
2013,3,30,33.41509795
2013,3,31,34.26463433
2013,4,1,35.39734952
2013,4,2,36.5300647
2013,4,3,37.0964223
2013,4,4,37.66277989
2013,4,5,40.49456785
2013,4,6,42.75999822
2013,4,7,42.19364063
2013,4,8,41.62728304
2013,4,9,37.66277989
2013,4,10,40.49456785
2013,4,11,39.64503146
2013,4,12,40.77774665
2013,4,13,43.8927134
2013,4,14,42.19364063
2013,4,15,40.77774665
2013,4,16,38.79549507
2013,4,17,37.66277989
2013,4,18,37.66277989
2013,4,19,38.79549507
2013,4,20,40.21138905
2013,4,21,42.19364063
2013,4,22,41.91046183
2013,4,23,39.92821026
2013,4,24,39.92821026
2013,4,25,40.77774665
2013,4,26,42.19364063
2013,4,27,43.04317702
2013,4,28,45.02542859
2013,4,29,44.74224979
2013,4,30,43.8927134
2013,5,1,42.75999822
2013,5,2,41.34410424
2013,5,3,42.19364063
2013,5,4,42.75999822
2013,5,5,44.1758922
2013,5,6,45.30860739
2013,5,7,46.44132257
2013,5,8,45.87496498
2013,5,9,45.59178618
2013,5,10,47.00768016
2013,5,11,48.70675294
2013,5,12,53.80397127
2013,5,13,54.08715007
2013,5,14,52.67125609
2013,5,15,51.8217197
2013,5,16,48.42357414
2013,5,17,48.98993174
2013,5,18,50.12264692
2013,5,19,50.97218331
2013,5,20,49.27311053
2013,5,21,47.85721655
2013,5,22,47.29085896
2013,5,23,48.14039535
2013,5,24,47.85721655
2013,5,25,48.14039535
2013,5,26,48.42357414
2013,5,27,47.85721655
2013,5,28,47.29085896
2013,5,29,47.57403775
2013,5,30,48.98993174
2013,5,31,47.29085896
2013,6,1,45.87496498
2013,6,2,45.30860739
2013,6,3,45.30860739
2013,6,4,45.87496498
2013,6,5,45.59178618
2013,6,6,44.1758922
2013,6,7,43.60953461
2013,6,8,43.60953461
2013,6,9,43.04317702
2013,6,10,41.34410424
2013,6,11,41.91046183
2013,6,12,41.34410424
2013,6,13,42.75999822
2013,6,14,42.19364063
2013,6,15,42.19364063
2013,6,16,42.47681942
2013,6,17,43.60953461
2013,6,18,43.60953461
2013,6,19,46.72450137
2013,6,20,47.29085896
2013,6,21,47.57403775
2013,6,22,49.55628933
2013,6,23,49.27311053
2013,6,24,48.98993174
2013,6,25,49.27311053
2013,6,26,48.98993174
2013,6,27,48.14039535
2013,6,28,47.57403775
2013,6,29,46.72450137
2013,6,30,47.00768016
2013,7,1,46.72450137
2013,7,2,50.97218331
2013,7,3,50.97218331
2013,7,4,54.08715007
2013,7,5,56.06940164
2013,7,6,55.21986525
2013,7,7,55.50304405
2013,7,8,54.65350766
2013,7,9,54.65350766
2013,7,10,53.52079247
2013,7,11,54.08715007
2013,7,12,57.20211682
2013,7,13,51.8217197
2013,7,14,50.97218331
2013,7,15,51.2553621
2013,7,16,51.5385409
2013,7,17,52.38807729
2013,7,18,49.83946812
2013,7,19,48.98993174
2013,7,20,48.98993174
2013,7,21,49.83946812
2013,7,22,49.83946812
2013,7,23,50.12264692
2013,7,24,49.83946812
2013,7,25,50.97218331
2013,7,26,50.68900451
2013,7,27,50.12264692
2013,7,28,50.97218331
2013,7,29,50.97218331
2013,7,30,55.21986525
2013,7,31,58.05165321
2013,8,1,61.16661997
2013,8,2,57.76847442
2013,8,3,51.5385409
2013,8,4,50.97218331
2013,8,5,51.2553621
2013,8,6,47.29085896
2013,8,7,45.87496498
2013,8,8,44.459071
2013,8,9,44.459071
2013,8,10,44.459071
2013,8,11,45.02542859
2013,8,12,45.30860739
2013,8,13,45.30860739
2013,8,14,45.59178618
2013,8,15,45.87496498
2013,8,16,45.87496498
2013,8,17,46.44132257
2013,8,18,45.87496498
2013,8,19,46.15814377
2013,8,20,45.87496498
2013,8,21,46.15814377
2013,8,22,47.85721655
2013,8,23,48.70675294
2013,8,24,48.70675294
2013,8,25,48.14039535
2013,8,26,48.70675294
2013,8,27,49.27311053
2013,8,28,48.42357414
2013,8,29,48.14039535
2013,8,30,48.70675294
2013,8,31,47.85721655
2013,9,1,47.85721655
2013,9,2,47.85721655
2013,9,3,47.85721655
2013,9,4,47.85721655
2013,9,5,47.57403775
2013,9,6,47.00768016
2013,9,7,47.57403775
2013,9,8,47.29085896
2013,9,9,47.85721655
2013,9,10,46.72450137
2013,9,11,46.15814377
2013,9,12,45.59178618
2013,9,13,45.30860739
2013,9,14,45.59178618
2013,9,15,44.74224979
2013,9,16,45.02542859
2013,9,17,46.44132257
2013,9,18,43.32635581
2013,9,19,40.77774665
2013,9,20,39.92821026
2013,9,21,36.24688591
2013,9,22,33.69827674
2013,9,23,34.26463433
2013,9,24,33.13191915
2013,9,25,32.56556156
2013,9,26,32.56556156
2013,9,27,31.99920397
2013,9,28,31.99920397
2013,9,29,32.28238276
2013,9,30,33.98145554
2013,10,1,32.84874035
2013,10,2,31.43284637
2013,10,3,31.99920397
2013,10,4,31.43284637
2013,10,5,31.71602517
2013,10,6,31.14966758
2013,10,7,31.14966758
2013,10,8,31.43284637
2013,10,9,30.86648878
2013,10,10,26.73207836
2013,10,11,24.69319102
2013,10,12,24.32505859
2013,10,13,24.21178707
2013,10,14,23.758701
2013,10,15,23.4755222
2013,10,16,22.34280702
2013,10,17,20.95523092
2013,10,18,20.61541636
2013,10,19,20.8419594
2013,10,20,21.37999911
2013,10,21,21.54990639
2013,10,22,21.06850243
2013,10,23,21.23840971
2013,10,24,21.63486003
2013,10,25,21.21009183
2013,10,26,20.30391968
2013,10,27,20.4171912
2013,10,28,21.35168123
2013,10,29,21.04018455
2013,10,30,21.37999911
2013,10,31,22.34280702
2013,11,1,21.60654215
2013,11,2,21.77644942
2013,11,3,22.65430369
2013,11,4,22.28617126
2013,11,5,22.03131034
2013,11,6,22.3711249
2013,11,7,22.45607854
2013,11,8,22.56935005
2013,11,9,22.17289974
2013,11,10,22.0879461
2013,11,11,21.97467458
2013,11,12,22.11626398
2013,11,13,21.91803882
2013,11,14,22.34280702
2013,11,15,21.69149579
2013,11,16,23.56047584
2013,11,17,21.69149579
2013,11,18,25.76927045
2013,11,19,24.35337647
2013,11,20,25.03300558
2013,11,21,24.07019767
2013,11,22,19.39774754
2013,11,23,21.23840971
2013,11,24,22.3711249
2013,11,25,22.82421097
2013,11,26,22.0879461
2013,11,27,21.43663487
2013,11,28,22.11626398
2013,11,29,21.8047673
2013,11,30,21.91803882
2013,12,1,23.07907189
2013,12,2,23.05075401
2013,12,3,20.9835488
2013,12,4,15.20670135
2013,12,5,23.81533676
2013,12,6,26.2506744
2013,12,7,25.99581349
2013,12,8,24.57991951
2013,12,9,25.06132346
2013,12,10,27.07189291
2013,12,11,27.60993263
2013,12,12,27.72320414
2013,12,13,27.12852867
2013,12,14,28.0630187
2013,12,15,27.58161475
2013,12,16,25.68431681
2013,12,17,25.96749561
2013,12,18,26.84534988
2013,12,19,26.42058168
2013,12,20,24.26842283
2013,12,21,26.10908501
2013,12,22,26.78871412
2013,12,23,27.15684655
2013,12,24,26.73207836
2013,12,25,25.71263469
2013,12,26,24.69319102
2013,12,27,24.63655527
2013,12,28,26.10908501
2013,12,29,24.89141618
2013,12,30,26.05244925
2013,12,31,26.56217108
2014,1,1,25.51440953
2014,1,2,26.22235652
2014,1,3,26.33562804
2014,1,4,24.35337647
2014,1,5,22.79589309
2014,1,6,22.03131034
2014,1,7,27.07189291
2014,1,8,28.31787962
2014,1,9,27.24180019
2014,1,10,25.59936317
2014,1,11,27.60993263
2014,1,12,26.78871412
2014,1,13,26.78871412
2014,1,14,25.40113802
2014,1,15,25.93917773
2014,1,16,25.62768105
2014,1,17,24.83478042
2014,1,18,24.26842283
2014,1,19,25.34450226
2014,1,20,25.1462771
2014,1,21,23.87197252
2014,1,22,25.37282014
2014,1,23,24.12683343
2014,1,24,24.24010495
2014,1,25,25.06132346
2014,1,26,23.64542948
2014,1,27,25.96749561
2014,1,28,22.20121762
2014,1,29,25.57104529
2014,1,30,25.76927045
2014,1,31,25.31618438
2014,2,1,24.57991951
2014,2,2,24.09851555
2014,2,3,24.89141618
2014,2,4,19.87915149
2014,2,5,19.76587997
2014,2,6,20.8419594
2014,2,7,27.6382505
2014,2,8,26.19403864
2014,2,9,26.44889956
2014,2,10,25.65599893
2014,2,11,24.91973406
2014,2,12,25.31618438
2014,2,13,25.68431681
2014,2,14,25.20291286
2014,2,15,25.23123074
2014,2,16,25.82590621
2014,2,17,23.758701
2014,2,18,23.92860828
2014,2,19,24.01356191
2014,2,20,22.68262157
2014,2,21,24.41001223
2014,2,22,23.67374736
2014,2,23,22.99411825
2014,2,24,23.9002904
2014,2,25,23.19234341
2014,2,26,23.44720432
2014,2,27,24.18346919
2014,2,28,25.40113802
2014,3,1,24.24010495
2014,3,2,23.13570765
2014,3,3,26.16572076
2014,3,4,24.52328375
2014,3,5,24.35337647
2014,3,6,26.817032
2014,3,7,26.73207836
2014,3,8,25.31618438
2014,3,9,26.16572076
2014,3,10,27.69488626
2014,3,11,27.01525715
2014,3,12,26.93030351
2014,3,13,26.10908501
2014,3,14,25.62768105
2014,3,15,26.19403864
2014,3,16,26.27899228
2014,3,17,26.87366776
2014,3,18,26.59048896
2014,3,19,25.31618438
2014,3,20,24.7215089
2014,3,21,26.16572076
2014,3,22,25.23123074
2014,3,23,25.31618438
2014,3,24,25.25954862
2014,3,25,25.65599893
2014,3,26,24.60823739
2014,3,27,27.07189291
2014,3,28,26.84534988
2014,3,29,25.85422409
2014,3,30,30.30013119
2014,3,31,28.26124386
2014,4,1,28.28956174
2014,4,2,28.03470082
2014,4,3,26.87366776
2014,4,4,27.01525715
2014,4,5,27.24180019
2014,4,6,27.24180019
2014,4,7,27.58161475
2014,4,8,27.7798399
2014,4,9,30.30013119
2014,4,10,32.28238276
2014,4,11,34.26463433
2014,4,12,35.68052832
2014,4,13,35.39734952
2014,4,14,33.69827674
2014,4,15,34.83099193
2014,4,16,33.41509795
2014,4,17,34.54781313
2014,4,18,41.06092544
2014,4,19,45.30860739
2014,4,20,47.29085896
2014,4,21,48.14039535
2014,4,22,50.97218331
2014,4,23,57.20211682
2014,4,24,48.70675294
2014,4,25,45.59178618
2014,4,26,52.10489849
2014,4,27,54.08715007
2014,4,28,48.42357414
2014,4,29,43.8927134
2014,4,30,45.30860739
2014,5,1,49.83946812
2014,5,2,59.75072599
2014,5,3,71.07787784
2014,5,4,74.19284459
2014,5,5,76.17509617
2014,5,6,74.75920219
2014,5,7,73.06012941
2014,5,8,70.22834145
2014,5,9,75.89191737
2014,5,10,83.53774487
2014,5,11,76.74145376
2014,5,12,71.36105663
2014,5,13,68.52926867
2014,5,14,63.99840793
2014,5,15,58.9011896
2014,5,16,62.01615636
2014,5,17,62.58251395
2014,5,18,63.99840793
2014,5,19,62.58251395
2014,5,20,61.44979877
2014,5,21,59.1843684
2014,5,22,60.31708358
2014,5,23,53.52079247
2014,5,24,51.8217197
2014,5,25,51.5385409
2014,5,26,48.70675294
2014,5,27,48.42357414
2014,5,28,47.29085896
2014,5,29,46.44132257
2014,5,30,44.74224979
2014,5,31,44.74224979
2014,6,1,43.8927134
2014,6,2,42.47681942
2014,6,3,41.62728304
2014,6,4,42.75999822
2014,6,5,41.91046183
2014,6,6,40.49456785
2014,6,7,40.49456785
2014,6,8,40.49456785
2014,6,9,40.77774665
2014,6,10,39.92821026
2014,6,11,39.64503146
2014,6,12,38.51231628
2014,6,13,37.66277989
2014,6,14,37.37960109
2014,6,15,37.37960109
2014,6,16,38.22913748
2014,6,17,40.21138905
2014,6,18,38.79549507
2014,6,19,38.79549507
2014,6,20,37.0964223
2014,6,21,35.68052832
2014,6,22,36.24688591
2014,6,23,36.24688591
2014,6,24,35.96370711
2014,6,25,35.68052832
2014,6,26,35.11417072
2014,6,27,35.39734952
2014,6,28,37.94595869
2014,6,29,35.96370711
2014,6,30,34.83099193
2014,7,1,34.83099193
2014,7,2,38.79549507
2014,7,3,46.72450137
2014,7,4,47.00768016
2014,7,5,46.72450137
2014,7,6,46.44132257
2014,7,7,45.87496498
2014,7,8,46.44132257
2014,7,9,54.08715007
2014,7,10,55.21986525
2014,7,11,55.21986525
2014,7,12,55.78622284
2014,7,13,56.35258044
2014,7,14,55.50304405
2014,7,15,56.06940164
2014,7,16,55.78622284
2014,7,17,55.78622284
2014,7,18,56.35258044
2014,7,19,56.06940164
2014,7,20,56.35258044
2014,7,21,57.76847442
2014,7,22,57.48529562
2014,7,23,56.91893803
2014,7,24,56.35258044
2014,7,25,56.91893803
2014,7,26,57.48529562
2014,7,27,57.48529562
2014,7,28,57.20211682
2014,7,29,58.05165321
2014,7,30,58.05165321
2014,7,31,56.91893803
2014,8,1,58.33483201
2014,8,2,58.6180108
2014,8,3,57.76847442
2014,8,4,58.9011896
2014,8,5,59.46754719
2014,8,6,60.88344117
2014,8,7,58.05165321
2014,8,8,48.70675294
2014,8,9,47.29085896
2014,8,10,45.87496498
2014,8,11,45.87496498
2014,8,12,45.87496498
2014,8,13,46.44132257
2014,8,14,47.00768016
2014,8,15,46.15814377
2014,8,16,45.59178618
2014,8,17,44.74224979
2014,8,18,45.30860739
2014,8,19,44.74224979
2014,8,20,46.15814377
2014,8,21,47.29085896
2014,8,22,45.02542859
2014,8,23,37.94595869
2014,8,24,36.5300647
2014,8,25,35.68052832
2014,8,26,35.96370711
2014,8,27,35.11417072
2014,8,28,34.26463433
2014,8,29,35.11417072
2014,8,30,35.39734952
2014,8,31,38.22913748
2014,9,1,36.8132435
2014,9,2,35.39734952
2014,9,3,34.54781313
2014,9,4,31.14966758
2014,9,5,30.58330998
2014,9,6,30.58330998
2014,9,7,30.58330998
2014,9,8,30.01695239
2014,9,9,31.14966758
2014,9,10,30.86648878
2014,9,11,30.86648878
2014,9,12,29.7337736
2014,9,13,30.86648878
2014,9,14,30.58330998
2014,9,15,31.14966758
2014,9,16,30.86648878
2014,9,17,30.86648878
2014,9,18,31.71602517
2014,9,19,31.14966758
2014,9,20,31.71602517
2014,9,21,31.43284637
2014,9,22,32.56556156
2014,9,23,33.13191915
2014,9,24,32.28238276
2014,9,25,31.99920397
2014,9,26,31.99920397
2014,9,27,35.96370711
2014,9,28,36.8132435
2014,9,29,33.69827674
2014,9,30,35.11417072
2014,10,1,36.8132435
2014,10,2,30.86648878
2014,10,3,28.60105841
2014,10,4,27.52497899
2014,10,5,26.6754426
2014,10,6,27.49666111
2014,10,7,25.76927045
2014,10,8,27.94974718
2014,10,9,26.78871412
2014,10,10,26.76039624
2014,10,11,26.64712472
2014,10,12,27.24180019
2014,10,13,26.33562804
2014,10,14,27.29843595
2014,10,15,26.59048896
2014,10,16,26.95862139
2014,10,17,26.73207836
2014,10,18,26.90198563
2014,10,19,26.70376048
2014,10,20,26.93030351
2014,10,21,27.07189291
2014,10,22,28.31787962
2014,10,23,27.10021079
2014,10,24,27.15684655
2014,10,25,27.18516443
2014,10,26,26.76039624
2014,10,27,27.6382505
2014,10,28,26.42058168
2014,10,29,27.35507171
2014,10,30,26.6754426
2014,10,31,26.84534988
2014,11,1,27.07189291
2014,11,2,28.60105841
2014,11,3,27.97806506
2014,11,4,27.04357503
2014,11,5,27.27011807
2014,11,6,27.97806506
2014,11,7,26.78871412
2014,11,8,26.36394592
2014,11,9,26.98693927
2014,11,10,26.76039624
2014,11,11,23.53215796
2014,11,12,19.93578725
2014,11,13,26.05244925
2014,11,14,27.18516443
2014,11,15,26.36394592
2014,11,16,23.78701888
2014,11,17,26.42058168
2014,11,18,25.59936317
2014,11,19,29.167416
2014,11,20,27.86479354
2014,11,21,27.15684655
2014,11,22,28.2046081
2014,11,23,26.36394592
2014,11,24,26.05244925
2014,11,25,26.98693927
2014,11,26,27.07189291
2014,11,27,25.71263469
2014,11,28,26.44889956
2014,11,29,26.44889956
2014,11,30,25.54272741
2014,12,1,23.24897916
2014,12,2,27.97806506
2014,12,3,26.95862139
2014,12,4,27.32675383
2014,12,5,26.84534988
2014,12,6,26.5338532
2014,12,7,26.02413137
2014,12,8,25.99581349
2014,12,9,26.13740289
2014,12,10,25.68431681
2014,12,11,25.45777377
2014,12,12,26.02413137
2014,12,13,26.3922638
2014,12,14,26.59048896
2014,12,15,26.16572076
2014,12,16,25.65599893
2014,12,17,26.19403864
2014,12,18,25.71263469
2014,12,19,26.3922638
2014,12,20,27.89311142
2014,12,21,29.7337736
2014,12,22,27.44002535
2014,12,23,25.59936317
2014,12,24,28.60105841
2014,12,25,27.7798399
2014,12,26,23.67374736
2014,12,27,27.86479354
2014,12,28,27.83647566
2014,12,29,26.70376048
2014,12,30,26.61880684
2014,12,31,26.05244925
2015,1,1,26.33562804
2015,1,2,27.46834323
2015,1,3,28.03470082
2015,1,4,28.88423721
2015,1,5,28.31787962
2015,1,6,27.75152202
2015,1,7,26.61880684
2015,1,8,26.05244925
2015,1,9,25.48609165
2015,1,10,26.70376048
2015,1,11,27.07189291
2015,1,12,26.817032
2015,1,13,26.6754426
2015,1,14,26.44889956
2015,1,15,25.57104529
2015,1,16,28.60105841
2015,1,17,27.44002535
2015,1,18,28.31787962
2015,1,19,26.817032
2015,1,20,27.35507171
2015,1,21,26.05244925
2015,1,22,24.69319102
2015,1,23,28.26124386
2015,1,24,27.49666111
2015,1,25,27.83647566
2015,1,26,27.41170747
2015,1,27,27.15684655
2015,1,28,28.31787962
2015,1,29,27.32675383
2015,1,30,27.32675383
2015,1,31,26.59048896
2015,2,1,28.11965446
2015,2,2,28.17629022
2015,2,3,27.97778188
2015,2,4,27.44002535
2015,2,5,27.38338959
2015,2,6,27.44002535
2015,2,7,28.31787962
2015,2,8,28.88423721
2015,2,9,28.31787962
2015,2,10,28.60105841
2015,2,11,28.26124386
2015,2,12,28.31787962
2015,2,13,27.72320414
2015,2,14,28.2046081
2015,2,15,27.949464
2015,2,16,27.7798399
2015,2,17,28.00638294
2015,2,18,27.44002535
2015,2,19,27.49666111
2015,2,20,27.6382505
2015,2,21,26.98693927
2015,2,22,24.41001223
2015,2,23,26.70376048
2015,2,24,29.4505948
2015,2,25,27.41170747
2015,2,26,27.41170747
2015,2,27,27.32675383
2015,2,28,26.36394592
2015,3,1,26.19403864
2015,3,2,27.83675884
2015,3,3,27.15684655
2015,3,4,26.61880684
2015,3,5,26.70376048
2015,3,6,27.15684655
2015,3,7,27.07189291
2015,3,8,27.07189291
2015,3,9,27.12852867
2015,3,10,27.86479354
2015,3,11,27.49666111
2015,3,12,25.96749561
2015,3,13,26.70376048
2015,3,14,28.09133658
2015,3,15,29.4505948
2015,3,16,29.4505948
2015,3,17,30.01695239
2015,3,18,31.71602517
2015,3,19,31.71602517
2015,3,20,31.71602517
2015,3,21,31.71602517
2015,3,22,32.84874035
2015,3,23,33.13191915
2015,3,24,33.41509795
2015,3,25,31.99920397
2015,3,26,30.86648878
2015,3,27,31.43284637
2015,3,28,33.13191915
2015,3,29,36.24688591
2015,3,30,36.5300647
2015,3,31,37.94595869
2015,4,1,38.22913748
2015,4,2,35.96370711
2015,4,3,34.26463433
2015,4,4,33.98145554
2015,4,5,33.41509795
2015,4,6,34.26463433
2015,4,7,33.98145554
2015,4,8,33.13191915
2015,4,9,33.41509795
2015,4,10,33.13191915
2015,4,11,34.54781313
2015,4,12,34.83099193
2015,4,13,34.54781313
2015,4,14,35.68052832
2015,4,15,35.39734952
2015,4,16,35.68052832
2015,4,17,36.24688591
2015,4,18,37.66277989
2015,4,19,38.51231628
2015,4,20,39.36185267
2015,4,21,37.94595869
2015,4,22,37.94595869
2015,4,23,38.22913748
2015,4,24,37.37960109
2015,4,25,41.91046183
2015,4,26,43.32635581
2015,4,27,41.06092544
2015,4,28,40.49456785
2015,4,29,40.77774665
2015,4,30,40.77774665
2015,5,1,40.21138905
2015,5,2,39.92821026
2015,5,3,40.21138905
2015,5,4,39.36185267
2015,5,5,39.07867387
2015,5,6,38.79549507
2015,5,7,40.49456785
2015,5,8,43.8927134
2015,5,9,43.60953461
2015,5,10,42.47681942
2015,5,11,42.47681942
2015,5,12,43.32635581
2015,5,13,43.32635581
2015,5,14,43.04317702
2015,5,15,43.04317702
2015,5,16,49.83946812
2015,5,17,49.83946812
2015,5,18,46.44132257
2015,5,19,45.87496498
2015,5,20,44.74224979
2015,5,21,44.459071
2015,5,22,44.459071
2015,5,23,37.94595869
2015,5,24,38.22913748
2015,5,25,37.37960109
2015,5,26,37.66277989
2015,5,27,39.64503146
2015,5,28,40.77774665
2015,5,29,38.79549507
2015,5,30,35.39734952
2015,5,31,33.98145554
2015,6,1,33.69827674
2015,6,2,34.54781313
2015,6,3,31.99920397
2015,6,4,32.28238276
2015,6,5,32.28238276
2015,6,6,32.84874035
2015,6,7,33.13191915
2015,6,8,31.99920397
2015,6,9,32.28238276
2015,6,10,35.11417072
2015,6,11,40.49456785
2015,6,12,39.92821026
2015,6,13,45.59178618
2015,6,14,47.57403775
2015,6,15,47.85721655
2015,6,16,48.42357414
2015,6,17,47.85721655
2015,6,18,49.83946812
2015,6,19,50.40582572
2015,6,20,50.40582572
2015,6,21,50.12264692
2015,6,22,49.83946812
2015,6,23,52.67125609
2015,6,24,52.38807729
2015,6,25,53.80397127
2015,6,26,60.03390479
